,Department,ManagementSalary,degree,deg_cent,close_cent,between_cent,page_rank,hubs,auth
209,19,1.0,85,0.0846613545816733,0.45799031362700854,0.006711384441547778,0.0023354570437441,0.0029032131686483483,0.0029032131685824236
210,19,1.0,86,0.08565737051792828,0.4637042042960596,0.002427284285749186,0.0021147933069394476,0.0037536569013201086,0.003753656901267254
211,22,1.0,154,0.15338645418326693,0.49329227246196433,0.019247352067020603,0.00430250113252055,0.004929012732388611,0.004929012732272198
212,34,0.0,121,0.1205179282868526,0.48756789190362665,0.0031425821131419924,0.00290616829501818,0.005058482630810551,0.0050584826307878885
213,14,0.0,48,0.04780876494023904,0.38393307975883517,0.0010104087370896488,0.0014071661240235929,0.0005317647148866121,0.0005317647149047429
214,0,,53,0.052788844621513946,0.4378611516778378,0.0012857605426801128,0.0014329278409716377,0.0016709008132970954,0.0016709008133339433
215,1,,92,0.09163346613545817,0.46616476688518477,0.006024273245782204,0.0024807677512247374,0.002804342077159311,0.002804342077173072
216,17,0.0,29,0.02888446215139442,0.4091276722070229,0.00028375890391586604,0.0008440372259251543,0.000814193747699922,0.0008141937476897513
217,37,0.0,24,0.02390438247011952,0.4046731833136466,0.00033790794088841544,0.0007777531220298178,0.0007249783441383188,0.000724978344129522
218,1,0.0,68,0.06772908366533864,0.4398541473613965,0.0021591697524139305,0.0018087825126009375,0.0018100458305101296,0.0018100458305373049
219,1,0.0,18,0.01792828685258964,0.39155573814950895,5.217136398169368e-05,0.0005684133889880539,0.0006355887782178814,0.0006355887782362876
220,1,0.0,18,0.01792828685258964,0.3901330487496924,5.296822268189913e-05,0.0005384738762979237,0.0006299761418823472,0.0006299761418942886
221,1,0.0,61,0.060756972111553786,0.4372667700239765,0.0012624796147907235,0.0016103729728419087,0.002150445046236771,0.0021504450462572775
222,1,0.0,72,0.07171314741035856,0.44226982231258033,0.0024141939869352547,0.0018991723609223916,0.002376521949233237,0.0023765219492438835
223,1,0.0,58,0.05776892430278884,0.4345141914356961,0.0009737883242429675,0.001503755582987694,0.0019868858666039135,0.001986885866613683
224,1,0.0,15,0.014940239043824702,0.39362914939021915,3.2486979288586366e-05,0.00048646944060193136,0.0004839783536679978,0.00048397835367328985
225,1,0.0,30,0.029880478087649404,0.4033220207650201,0.0001166734104847817,0.0008257527464170468,0.0009516231532939192,0.0009516231533039635
226,1,0.0,63,0.06274900398406374,0.4457378052366181,0.001424019867058333,0.001606796198116779,0.002562593236617563,0.0025625932366348586
227,1,0.0,20,0.0199203187250996,0.38747376172934567,6.611877128285611e-05,0.0006049042740312904,0.0006294832719521592,0.0006294832719562394
228,1,0.0,22,0.021912350597609563,0.4108671606092636,9.246571411492043e-05,0.0006637568310130003,0.0008442557676901525,0.0008442557677045378
229,10,0.0,33,0.03286852589641434,0.4124453955411814,0.0005280079746497537,0.0009079625717458573,0.0011075676189678133,0.0011075676189806853
230,23,,23,0.022908366533864542,0.42088831086802614,0.002517299163284629,0.0007759232849597491,0.0012268952137422736,0.001226895213739539
231,0,,64,0.06374501992031872,0.41653429385904656,0.006069148819220547,0.002065660544183597,0.001231425242846286,0.0012314252429007468
232,4,1.0,91,0.09063745019920319,0.45712372835997545,0.007396499790075322,0.00250788962004112,0.0018229115807426603,0.0018229115808094808
233,19,0.0,66,0.06573705179282868,0.44656171984888543,0.0017307112887185328,0.0017074036850711627,0.0025643559645011724,0.002564355964463585
234,19,0.0,51,0.05079681274900398,0.43687141128073603,0.001989535985340222,0.0014318366094180767,0.0017401960046290472,0.0017401960045983571
235,19,0.0,24,0.02390438247011952,0.39621138243254944,0.00032289997485249205,0.0007528320742794326,0.0006335470184801963,0.0006335470184593765
236,19,,52,0.05179282868525896,0.43845715143057534,0.0007013094342080119,0.0013446106442959078,0.0022150419284020337,0.002215041928360414
237,19,0.0,31,0.030876494023904383,0.4058628986782814,0.0003259566243210607,0.0008928823785185954,0.0009443395865254079,0.0009443395864999934
238,19,0.0,45,0.044820717131474105,0.4260844628540512,0.003329614212462244,0.0013812540094541848,0.0009909928353586514,0.0009909928353327062
239,19,,11,0.010956175298804782,0.36729743890269406,1.2442346200563299e-05,0.0004054581520770412,0.00035288347220054035,0.00035288347218504385
240,19,,22,0.021912350597609563,0.39475472293831215,8.772009947261737e-05,0.0006652776265439347,0.0005968856827038508,0.0005968856826852507
241,19,0.0,23,0.022908366533864542,0.3718197621211959,0.0002491210267731155,0.0007010051333780146,0.00044232323473065587,0.00044232323471817464
242,19,0.0,34,0.03386454183266932,0.42015633119695134,0.0029063429520061156,0.0011432295787712923,0.0011292730855569368,0.001129273085536142
243,19,0.0,53,0.052788844621513946,0.4268372622583869,0.0017385164036267818,0.0014492500591343732,0.0016249510914620594,0.0016249510914121872
244,19,0.0,28,0.027888446215139442,0.4029856387627139,0.0001481871900257438,0.0007859679726778288,0.0008216613065403825,0.0008216613065188667
245,10,0.0,53,0.052788844621513946,0.430833509475251,0.0007754001288599728,0.0013453889285518902,0.0018383572111077262,0.0018383572111224048
246,14,0.0,19,0.018924302788844622,0.344882070575656,8.172246228458042e-05,0.0006297979669808173,0.0002282870750475302,0.00022828707505360003
247,14,,17,0.01693227091633466,0.3369454538887685,2.3416589250475322e-05,0.0005893759843207542,0.00018755114103310785,0.00018755114103923996
248,1,0.0,26,0.02589641434262948,0.38211133323566154,0.00021843068847621084,0.0007961006267676922,0.0006045642229136693,0.0006045642229170497
249,14,,168,0.16733067729083664,0.5091462390690137,0.010178739243387126,0.004062091257863866,0.0062777070352748625,0.0062777070352555515
250,7,0.0,35,0.0348605577689243,0.41545982878460364,0.000437348980838001,0.0010041378902574981,0.0007842130276285677,0.0007842130276567601
251,13,,38,0.037848605577689244,0.415996367521734,0.00030887848866439807,0.0009992501539526212,0.0011179514615997116,0.0011179514616214536
252,20,,121,0.1205179282868526,0.47254746295989636,0.005586490786981388,0.003066144031287775,0.0039506279471910495,0.003950627947053814
253,31,,42,0.04183266932270916,0.423099632991676,0.0005776393936812026,0.0011343999826880797,0.0018213286526648628,0.0018213286526586163
254,40,0.0,84,0.08366533864541832,0.4670660037472151,0.0013240279701835524,0.0020401074085796066,0.0034659179510547647,0.003465917951033406
255,6,,65,0.0647410358565737,0.4515698886696206,0.002741806289530162,0.001695809121122618,0.002908388195923914,0.002908388195907999
256,4,0.0,129,0.12848605577689243,0.4841480770305552,0.005235082427486973,0.0031526926931110346,0.005141573658357932,0.00514157365835136
257,0,0.0,19,0.018924302788844622,0.3776317161989011,9.174964627391811e-05,0.000636349098617446,0.0004556403575101214,0.0004556403575283105
258,8,0.0,59,0.05876494023904382,0.4281610818577705,0.005720254360769703,0.001887382708789351,0.001818416373056741,0.00181841637305347
259,9,0.0,31,0.030876494023904383,0.39751524547634226,0.00048107987221949924,0.0009516003244736998,0.0006901068131374347,0.0006901068131370033
260,9,0.0,23,0.022908366533864542,0.3728239049972948,0.0001487818664712367,0.0007030300944864883,0.00044704694709621026,0.0004470469470966752
261,10,,50,0.049800796812749,0.4314105186397268,0.001100963345169846,0.0013237629778115347,0.0016534439250951215,0.001653443925118469
262,0,,28,0.027888446215139442,0.40688823652757394,0.0011712116927359508,0.0009581837953613205,0.0005961353897931921,0.0005961353898081606
263,10,0.0,64,0.06374501992031872,0.44308095449472173,0.0032761317310270764,0.001730578955673771,0.0022243362310208933,0.0022243362310378624
264,14,,38,0.037848605577689244,0.41350430541420113,0.0007573329294545393,0.0010999663300472367,0.0006217165701071176,0.0006217165701257425
265,14,0.0,39,0.03884462151394422,0.3777793439222002,0.00046667782365391106,0.0011537407432290218,0.00043283314539434786,0.00043283314541041253
266,14,,33,0.03286852589641434,0.39155573814950895,0.00046992717314446966,0.0009809597130691003,0.00042672212701769707,0.0004267221270318947
267,14,,20,0.0199203187250996,0.3402674513214747,4.5790050419513833e-05,0.0006457119334412446,0.0001809337257737133,0.00018093372578143109
268,39,0.0,37,0.036852589641434265,0.4229144690385068,0.0005977075720877187,0.0010558864047538932,0.0010931309306441005,0.001093130930653742
269,17,1.0,84,0.08366533864541832,0.4566916643445123,0.006750890229553918,0.002281382198238963,0.003074007298550149,0.0030740072985097873
270,4,,15,0.014940239043824702,0.4048427154390398,2.6230190835199735e-05,0.0004944340552055602,0.0006520481666261745,0.0006520481666378877
271,28,,70,0.0697211155378486,0.44105867720355457,0.003395861408265554,0.0019034101660909272,0.002200126236332889,0.0022001262362378957
272,17,,49,0.04880478087649402,0.42070507694949416,0.0018460110459629668,0.0014011973984460946,0.0010887337998323433,0.0010887337998015043
273,17,0.0,31,0.030876494023904383,0.38840818398432,0.0004105908350429685,0.0009251268545104186,0.0006407086078478951,0.0006407086078212535
274,17,0.0,23,0.022908366533864542,0.38887708722454245,0.00032711023449260023,0.0007269932389004243,0.0005818752611653325,0.0005818752611592838
275,4,0.0,36,0.03585657370517928,0.41924492917700135,0.0011703617132757715,0.0010877979282889032,0.0008606591792214465,0.0008606591792474801
276,4,0.0,11,0.010956175298804782,0.36646172231816004,5.205884260433073e-05,0.00041057179533718726,0.00021278789964333152,0.00021278789964913577
277,0,0.0,23,0.022908366533864542,0.3920322765732203,0.00017490020303838376,0.0007174892552667721,0.0005243548449942796,0.0005243548450186713
278,0,,56,0.055776892430278883,0.4438950674106514,0.0014935761835360322,0.0015120976377683798,0.002008093636162826,0.0020080936361919835
279,23,,10,0.0099601593625498,0.3998177748253985,8.339268362045142e-06,0.00036544668483476237,0.0005807411175884714,0.0005807411175873102
280,4,1.0,122,0.12151394422310757,0.47697905318508793,0.00658373120524176,0.003073303459170144,0.004316490582815258,0.004316490582892671
281,21,1.0,61,0.060756972111553786,0.4394540981141374,0.0009033977049711626,0.001571379368862024,0.002195594507707249,0.002195594507606675
282,36,1.0,137,0.13645418326693226,0.49103636267936385,0.0071875088295410994,0.0034278820530843947,0.00494228989339854,0.004942289893371937
283,36,,142,0.14143426294820716,0.4960778037746345,0.008083387872590105,0.00351537557709666,0.0052158779160646875,0.0052158779160619536
284,0,0.0,44,0.043824701195219126,0.4298752498901192,0.0012343210130963103,0.00126440827155708,0.0010949890913763672,0.0010949890914040649
285,22,1.0,89,0.08864541832669323,0.4599521950276002,0.006263645276970732,0.002441920433612065,0.0029168827872586103,0.0029168827871617143
286,21,0.0,46,0.045816733067729085,0.4223599483186137,0.0004597113032734129,0.0012235860450553438,0.001525901801798984,0.0015259018017157577
287,15,0.0,22,0.021912350597609563,0.39899238718125024,0.0001684812555118357,0.000702353496665544,0.0007625223194548101,0.0007625223194541105
288,37,0.0,40,0.0398406374501992,0.423099632991676,0.0008608048159471416,0.0011128953068251313,0.0012892455246754605,0.0012892455246641906
289,0,0.0,8,0.00796812749003984,0.3461173215447665,1.8699961415434536e-05,0.0003588620401942293,0.00018364157117994388,0.00018364157118856198
290,4,1.0,83,0.08266932270916334,0.46504309997737636,0.0067350115173256935,0.0023396459846305433,0.0031809191271005887,0.003180919127122009
291,4,0.0,29,0.02888446215139442,0.4051822061857392,0.0001443245445556973,0.0008210224383394924,0.0009150939405993578,0.0009150939406235428
292,4,1.0,38,0.037848605577689244,0.4260844628540512,0.0006592863862979355,0.0010665972794187243,0.0012217269970050528,0.0012217269970383725
293,14,0.0,22,0.021912350597609563,0.3627475832406111,4.57251447626943e-05,0.0006755878270427276,0.00041681041457965917,0.00041681041458612275
294,4,,25,0.0249003984063745,0.4039964723047609,0.000245102112381428,0.000757832858126545,0.0006676939301870183,0.0006676939302100303
295,7,,85,0.0846613545816733,0.4400544452427086,0.008044494407182171,0.00252408725546988,0.0019702410178486763,0.001970241017894016
296,7,0.0,73,0.07270916334661355,0.4457378052366181,0.0016110648965212183,0.0018724071840000838,0.002561992673597711,0.0025619926736351758
297,1,0.0,19,0.018924302788844622,0.3857722801409134,0.00022426969100253265,0.0006446852507831671,0.0003818824612413672,0.00038188246124773223
298,15,,16,0.01593625498007968,0.3933087349422011,0.0002947667401607385,0.0005653423065133005,0.00048155728521034967,0.0004815572852042671
299,15,,25,0.0249003984063745,0.3804565203751921,0.0004352790964761215,0.0008234900186357591,0.0005006404894996403,0.0005006404894974188
300,38,0.0,76,0.07569721115537849,0.45604509757101847,0.0032098730550765547,0.0020063097574642553,0.0027644648387374396,0.0027644648387189852
301,26,1.0,131,0.13047808764940239,0.48317978087649405,0.01208527563756051,0.0034070551210303892,0.003290474817944255,0.0032904748179388857
302,20,0.0,24,0.02390438247011952,0.415996367521734,8.337169330531072e-05,0.0006832307078804524,0.0009545811094578287,0.0009545811094398477
303,20,0.0,103,0.10258964143426294,0.4702479619235952,0.00514603207446051,0.0026252383821124786,0.00411848052452648,0.00411848052444692
304,20,0.0,31,0.030876494023904383,0.4210717044675329,0.0005310115100409503,0.0008991028364619108,0.0011333310616201443,0.0011333310615845834
305,21,0.0,62,0.061752988047808766,0.4268372622583869,0.001345742774257522,0.0016769763459444575,0.0015856687849938658,0.0015856687848906396
306,9,,50,0.049800796812749,0.44553230140755556,0.004701540463207286,0.0015267942021359804,0.001836417917122384,0.0018364179171295686
307,1,0.0,24,0.02390438247011952,0.39459353276969705,0.0003752051535507686,0.000726192273540997,0.0005119126557341085,0.000511912655747275
308,1,,41,0.04083665338645418,0.4366739998883814,0.0008406271118407859,0.001094038940495257,0.001676826030243259,0.00167682603024232
309,1,0.0,46,0.045816733067729085,0.41104192333176864,0.0007216235549764546,0.001267724102277219,0.0009551539406338059,0.000955153940647002
310,1,,31,0.030876494023904383,0.41942689312195663,0.00024074987148759133,0.000865671502064664,0.0012812827074992132,0.0012812827075069622
311,1,,36,0.03585657370517928,0.40064658447470486,0.00063809022458885,0.0010521842426161742,0.0009533683402248995,0.0009533683402300581
312,1,,29,0.02888446215139442,0.42347044774451714,0.0006005224727095548,0.0008473235103507253,0.0009771040901324223,0.000977104090144489
313,1,0.0,19,0.018924302788844622,0.3595087655331057,6.016584757978397e-05,0.0005948817702352748,0.0003627800160961768,0.00036278001610405076
314,1,0.0,52,0.05179282868525896,0.43237564284250024,0.001303659540285809,0.0013834319334908925,0.0018924090822693659,0.0018924090822810449
315,1,,8,0.00796812749003984,0.34414514307442595,6.676370419249831e-06,0.00034195544205913806,0.0001994788855659278,0.00019947888556816134
316,1,,47,0.046812749003984064,0.42199107500130484,0.002108345689231203,0.001387841373427174,0.0010901491678823802,0.0010901491678945328
317,1,,24,0.02390438247011952,0.3785192172945508,0.0001210149044314261,0.0007241946926386602,0.0005278755935719575,0.0005278755935817891
318,10,1.0,61,0.060756972111553786,0.44614938215742755,0.0011334030083354114,0.0015315629409245407,0.002234672519284771,0.0022346725192965078
319,19,,12,0.01195219123505976,0.3813573645434049,7.155515125757637e-06,0.00042053580552419274,0.0003750599241536589,0.0003750599241448842
320,7,,50,0.049800796812749,0.4260844628540512,0.0018943311639871732,0.0015036488791219916,0.0010366624395628248,0.0010366624396042567
321,7,0.0,57,0.05677290836653386,0.43179605082796607,0.004344900879161331,0.001766402018479799,0.0009934880075979364,0.0009934880076408739
322,17,0.0,28,0.027888446215139442,0.3792619944085511,0.0016016303436137236,0.0009627948579771198,0.000449184115908991,0.00044918411589984423
323,16,0.0,36,0.03585657370517928,0.41906312304986476,0.000947726006451275,0.0010729040217428605,0.0008439989717956541,0.0008439989717715602
324,14,0.0,19,0.018924302788844622,0.3896611136100758,0.00034376631326491945,0.0006498660739939555,0.00039557468214700706,0.0003955746821485044
325,9,0.0,29,0.02888446215139442,0.42199107500130484,0.002550620192262656,0.0009620623300972607,0.0009025798915074895,0.0009025798915091781
326,9,0.0,42,0.04183266932270916,0.4364767668261012,0.0022580788972136733,0.0011762680328587152,0.001776109751981768,0.0017761097519834333
327,9,1.0,33,0.03286852589641434,0.4298752498901192,0.0032418542762262703,0.0011408929220160582,0.0012035027551446419,0.0012035027551448706
328,8,0.0,21,0.02091633466135458,0.3800076923920519,0.00013205895019202364,0.0006518760819906313,0.0004891890505903721,0.0004891890505928116
329,8,1.0,98,0.09760956175298804,0.46549111837812523,0.004560113092186246,0.0024740039362388497,0.003905563625462221,0.0039055636254480856
330,13,0.0,11,0.010956175298804782,0.3588412780367575,6.158474859745129e-05,0.00040868544774046276,0.00019831575890065492,0.00019831575890369473
331,39,,24,0.02390438247011952,0.39686224301970763,0.0003070486666061149,0.0007314889330171248,0.0005920171200334317,0.0005920171200433455
332,14,0.0,28,0.027888446215139442,0.3555406776133142,0.0006559009218962605,0.0009279880576394426,0.000263355549653544,0.000263355549662933
333,10,1.0,135,0.1344621513944223,0.4873220180297469,0.012253214163546555,0.003474973745731104,0.004798954410304659,0.0047989544102977
334,17,0.0,21,0.02091633466135458,0.3498767421263534,0.0001364739665852311,0.0006890366388671055,0.00024887294335856295,0.0002488729433523416
335,17,0.0,26,0.02589641434262948,0.353977861447981,0.0007575249829185612,0.0009168414051882593,0.00028226985992973737,0.0002822698599227041
336,13,0.0,37,0.036852589641434265,0.4270258779288502,0.0005489534939432443,0.0009927629134367348,0.0011277019438306174,0.0011277019438510499
337,13,1.0,40,0.0398406374501992,0.42421403062027574,0.00035804551736126763,0.0010377807010319474,0.0014078671302100877,0.0014078671302253454
338,13,0.0,63,0.06274900398406374,0.43825830464988125,0.0015740180934052585,0.0016664643513141636,0.00226518148705598,0.0022651814870637225
339,13,0.0,60,0.05976095617529881,0.4172536967845371,0.0008326148551914831,0.0015291804282826736,0.0014631963572605993,0.0014631963572955982
340,2,1.0,107,0.10657370517928287,0.4675179302143145,0.0086408631345824,0.0028339372958392445,0.003945376676710524,0.003945376676728269
341,1,0.0,13,0.01294820717131474,0.35488783024347703,2.609599759844177e-05,0.0004687220697012529,0.00028032229952130625,0.00028032229952720757
342,0,,74,0.07370517928286853,0.439054775898677,0.003422014842071425,0.0020974404015133073,0.0017238304653079566,0.0017238304653646487
343,0,0.0,22,0.021912350597609563,0.4133274430081215,0.0001903790421962843,0.0006706755225196204,0.0007925749877665036,0.0007925749877805288
344,0,0.0,19,0.018924302788844622,0.34811223406087466,0.00013828158650109522,0.0006831890467242423,0.00021291730921774702,0.0002129173092319165
345,0,0.0,28,0.027888446215139442,0.40281765808794834,0.00016856037171491118,0.0008330144902219036,0.0007822611500805693,0.0007822611500975965
346,0,0.0,29,0.02888446215139442,0.4212552579568387,0.00016587759220523178,0.0008192773527044117,0.0009894418856933281,0.0009894418857143612
347,0,0.0,26,0.02589641434262948,0.405352165164844,0.0004218102012862848,0.0008161552060477484,0.000624331130698473,0.0006243311307141053
348,0,0.0,4,0.00398406374501992,0.32319717784380875,0.0,0.0002563520022772093,8.67938321213913e-05,8.679383212471579e-05
349,0,0.0,24,0.02390438247011952,0.40501238967015424,0.0005048589341886553,0.0008140541220083464,0.0004999560691259598,0.0004999560691345263
350,0,0.0,25,0.0249003984063745,0.38332390390836496,0.002398141880516933,0.0009708292628174714,0.0003986844696627015,0.00039868446968086403
351,0,,62,0.061752988047808766,0.442675016836,0.001463060283974386,0.0016214850453597318,0.002106807869577696,0.002106807869610062
352,0,,28,0.027888446215139442,0.4058628986782814,0.0004394008299161221,0.0008681844726235169,0.0006163317485309712,0.0006163317485542976
353,16,0.0,43,0.04282868525896414,0.42180687985726234,0.004274389347055495,0.0014688296569331588,0.0013344599199192307,0.0013344599199170506
354,16,0.0,12,0.01195219123505976,0.3494971290245888,1.1022877516028478e-05,0.00045399128298785537,0.00018434912686298132,0.00018434912686099317
355,27,1.0,54,0.053784860557768925,0.4432842026389854,0.0005448127440818175,0.0013281777458418805,0.002871757358642965,0.0028717573586216328
356,8,,51,0.05079681274900398,0.4347096544098012,0.0004005912534360327,0.0013028161852492517,0.0022387074892022537,0.0022387074891940446
357,8,0.0,47,0.046812749003984064,0.43064151593270417,0.00040517632069569074,0.001216013358224576,0.002008219240948645,0.0020082192409450954
358,14,0.0,55,0.054780876494023904,0.3920322765732203,0.00154153764598655,0.0016286853217496234,0.000647461049955584,0.0006474610499741728
359,14,0.0,34,0.03386454183266932,0.3638401964431431,0.00021455139693259107,0.0010262958356738459,0.0003443890871642275,0.000344389087175602
360,14,0.0,30,0.029880478087649404,0.3994872103154147,0.0006273763331054739,0.0008776013594046018,0.0006665050850428628,0.000666505085045675
361,10,1.0,50,0.049800796812749,0.4294931385568836,0.0005352007492843766,0.0012649613763104806,0.0015388071557871578,0.0015388071558111835
362,14,,70,0.0697211155378486,0.45951477021064574,0.0018164307310496672,0.001765869489481221,0.0027850526081250465,0.0027850526081421296
363,35,,57,0.05677290836653386,0.43885538680880476,0.0007430294161483166,0.001453879045119768,0.002501928683685959,0.0025019286836795358
364,37,0.0,9,0.00896414342629482,0.3709633634368476,1.176756060155964e-05,0.00035076142494077305,0.00041203105663581,0.0004120310566345569
365,14,0.0,92,0.09163346613545817,0.4741705406049991,0.004168664646109086,0.0023179086341637177,0.003409333506386285,0.0034093335063950622
366,36,,106,0.10557768924302789,0.4753367249153901,0.005281237764467528,0.00270923898718832,0.003762012249128675,0.003762012249112526
367,10,,84,0.08366533864541832,0.45582998195895663,0.0026972151750438702,0.0020593492675168726,0.003646393662940637,0.0036463936629613698
368,7,0.0,47,0.046812749003984064,0.4312180105992807,0.0012538170767905643,0.0013057390982614246,0.0012224269134618816,0.001222426913497752
369,20,0.0,8,0.00796812749003984,0.382262484870644,0.00014408450167257845,0.0004005852586354931,0.00031334734082710965,0.0003133473408167116
370,10,0.0,36,0.03585657370517928,0.3752852667001895,0.0019912855904223887,0.001068927750319475,0.0007731208942434248,0.0007731208942614876
371,16,0.0,88,0.08764940239043825,0.46348180419807583,0.0023152734937522917,0.002182956036382962,0.0036818484388446517,0.0036818484388114695
372,36,,31,0.030876494023904383,0.41743393596241385,0.0002592749315329709,0.0008627128023823443,0.0013216846189746923,0.001321684618969964
373,36,0.0,46,0.045816733067729085,0.43687141128073603,0.0015864167963530879,0.0012731567909920261,0.00148026984929746,0.0014802698492855947
374,14,0.0,22,0.021912350597609563,0.37572300223677607,0.00018659822685618773,0.0007043882297511039,0.00033934458564812916,0.00033934458565229776
375,8,0.0,67,0.06673306772908366,0.4451218617010539,0.00367300374254413,0.0018629897425705682,0.002305216787274174,0.0023052167872606648
376,7,1.0,51,0.05079681274900398,0.41906312304986476,0.00403200335626062,0.0016127208957289363,0.0010123863026588185,0.0010123863026968733
377,7,1.0,139,0.13844621513944222,0.46594000084522086,0.023174608236649356,0.0044458291623821035,0.002649039048205772,0.00264903904829464
378,7,0.0,26,0.02589641434262948,0.37484854994297445,5.0950646827515335e-05,0.0007715869805611752,0.000529757068948142,0.0005297570689751531
379,7,1.0,54,0.053784860557768925,0.4262724136537221,0.002174091693478711,0.001590889911030124,0.0010470194410323386,0.0010470194410567586
380,7,,42,0.04183266932270916,0.41456866656069846,0.0026162643439694043,0.0013381021431283803,0.0007727560050514811,0.000772756005089506
381,7,0.0,35,0.0348605577689243,0.39899238718125024,0.0027108997490223005,0.0012093894372442542,0.000552632643556778,0.0005526326435889522
382,7,,5,0.0049800796812749,0.33706297933484064,0.0,0.0002777061781986956,0.0001246074611511808,0.00012460746115809023
383,7,0.0,7,0.0069721115537848604,0.3319682451916826,0.0,0.0003243527479106144,0.00010748818697884414,0.00010748818698655921
384,7,,16,0.01593625498007968,0.3698276164381891,3.647791957528727e-05,0.0005408656511696011,0.00038643463361554567,0.0003864346336304494
385,7,,24,0.02390438247011952,0.3998177748253985,5.676006770677612e-05,0.0007285938413959859,0.0005380210661368659,0.0005380210661621505
386,7,,8,0.00796812749003984,0.3533307355586794,1.8334051024658722e-05,0.0003506114178881398,0.00020731305844526917,0.00020731305845424927
387,7,0.0,41,0.04083665338645418,0.3933087349422011,0.0008479537819357767,0.0011677327683966656,0.0007346351374681322,0.0007346351374993871
388,7,1.0,29,0.02888446215139442,0.40637492083809423,0.00011730527414893549,0.0008392109533798998,0.0007430181626910067,0.0007430181627190211
389,7,,45,0.044820717131474105,0.4236560989710601,0.0012514287039880024,0.0012866680662497992,0.000945442862588822,0.0009454428626142882
390,7,0.0,47,0.046812749003984064,0.41226943760793006,0.0007224144011128486,0.0013067651226633943,0.0008665089761278065,0.000866508976168565
391,7,0.0,21,0.02091633466135458,0.36996920434647323,0.0001506456032368518,0.0006676422120690857,0.0003146066730429614,0.00031460667306509106
392,7,0.0,22,0.021912350597609563,0.3854645240339003,0.0001705107363639373,0.0006790984405077657,0.00044213230318089573,0.00044213230320300673
393,7,0.0,84,0.08366533864541832,0.4505172782065212,0.005880613210261664,0.0023276492944985946,0.0026509269378830747,0.0026509269379130945
394,7,0.0,34,0.03386454183266932,0.4011455216907381,0.00023748101571276006,0.001003979858661043,0.0006280547260410947,0.000628054726075143
395,7,,42,0.04183266932270916,0.4272146603682529,0.0005715793900500132,0.0011434066322228754,0.0013247676381264925,0.001324767638151006
396,7,0.0,14,0.013944223107569721,0.35153130656711096,3.0780526785653893e-06,0.0005021713322911911,0.00025074491626869943,0.0002507449162853967
397,7,1.0,38,0.037848605577689244,0.41492467228552515,0.0014801258183752132,0.0011741653409615463,0.000700101393245641,0.0007001013932769497
398,7,0.0,4,0.00398406374501992,0.33117188545338866,0.0,0.00025386002484875463,9.025646462678599e-05,9.025646463279397e-05
399,4,,18,0.01792828685258964,0.3896611136100758,6.127916326179454e-05,0.0005869339012092993,0.0005978638031787834,0.000597863803193466
400,9,0.0,39,0.03884462151394422,0.4321822726981163,0.0006187410200751894,0.0010815384719372915,0.0013048531991600827,0.001304853199158224
401,4,0.0,51,0.05079681274900398,0.4294931385568836,0.005175976794089581,0.0017144172721531483,0.0015299294737579556,0.0015299294737725524
402,0,,10,0.0099601593625498,0.3786675398718605,4.590862920801382e-05,0.0003992925014655656,0.00024639166758974715,0.0002463916675923712
403,4,0.0,20,0.0199203187250996,0.38654382470119525,0.00012732393256814506,0.0006214418795911672,0.0004982915239648546,0.000498291523983547
404,16,0.0,84,0.08366533864541832,0.45432983627314905,0.004378554211929379,0.002210901362776206,0.0030208726389644165,0.003020872638933232
405,38,1.0,124,0.12350597609561753,0.4836634443208148,0.009499639815981755,0.0032612972091298933,0.004658332565101934,0.004658332565074166
406,14,,30,0.029880478087649404,0.3970252924211126,0.00038408697986263624,0.0009296726044619707,0.0004129267719823844,0.00041292677199139793
407,14,0.0,27,0.026892430278884463,0.3749940092173023,0.000303617379686591,0.0008596770328360066,0.00043073079406715333,0.00043073079407824255
408,21,,56,0.055776892430278883,0.4170736131864428,0.0028590508386748445,0.0016436232599812794,0.001482782462768675,0.0014827824626735444
409,26,,86,0.08565737051792828,0.44842671079024965,0.0049100323188863955,0.0022758097659505544,0.0018934251108166811,0.0018934251108440013
410,27,0.0,11,0.010956175298804782,0.39491604485205883,6.52183708494206e-06,0.00039715712330897765,0.000638203841983432,0.0006382038419811734
411,28,1.0,106,0.10557768924302789,0.4632596173312503,0.014344729818609686,0.003187554086950646,0.0028012091439942395,0.002801209143896439
412,21,,70,0.0697211155378486,0.4262724136537221,0.0056889762495845875,0.0020998281485202735,0.0018155068573631747,0.0018155068572508698
413,4,0.0,30,0.029880478087649404,0.4070596300560186,0.00012217217977137013,0.0008548733133401293,0.0007995834899959942,0.0007995834900217794
414,1,1.0,12,0.01195219123505976,0.30619757976964135,0.006476444164688423,0.0014031577240331196,3.0110288580289224e-05,3.011028858179046e-05
415,1,0.0,4,0.00398406374501992,0.34451321274616326,0.0008035382146436233,0.00042311153096112413,7.535201475382663e-05,7.535201475530408e-05
416,9,0.0,3,0.00298804780876494,0.33461203661807065,4.64862295243717e-06,0.0002301065127360104,7.510418542226031e-05,7.510418542189971e-05
417,10,1.0,65,0.0647410358565737,0.4424723268099762,0.0034114727058386168,0.0017880596030879629,0.0019447819059683433,0.0019447819059965389
418,15,1.0,30,0.029880478087649404,0.41350430541420113,0.00014206424791651966,0.000858613835276851,0.0011087453590547228,0.001108745359053604
